"","Business_id","Categories","Text"
"2268",87,73,"BBQ, chicken, Southern style, favorite places, hot sauce, Let, special treat, service, wood, ribs, way, Pittsburgh, craving, Wilson, evening, decor, mix"
"2269",87,73,"small plate of ribs, large plate, choices - ribs, North, unassuming place, Mr Wilson, quiet man of, small group, wall of smokiness, rib kind, good sauces, serious place, sides, silly, Mattress Factory, filling, owner, words, chicken, rack, lunch, soda, door, decor, tables, business"
"2270",87,73,"spicy sauce, tailgate party, place, dive, pork sandwiches, location, Watch, ribs"
"2271",87,73,"white meat, meat fibers, dark meat, bit underseasoned, bit of vinegar, bit of black pepper, fat, Wilson, pool of sauce, hot BBQ sauce, true stamp of great bbq, pork loin, great BBQ place, rib shack, white bread, cast iron door, spare ribs, trendy ingredients, tender, rib shrapnel swimming, plate size, good simple rub, stainless steel prep table, stiff breeze of smoking pork, rib bones, cutting boards, new restaurants, old screen door, extravagant presentation, modern restaurateur, small portion size, occasional gold nugget of pork, picquant flavor, Pittsburgh, competition circuit smoker, cooler case, sides, brick wood-fired smoker, handful of grass, macaroni salad, old house, gummy texture, Louis cut, flesh, mind blowingly, best barbecue, point, surface, order, cash register, rooftop garden, hipster chef, section, collard greens, tendency, chickens, coals, city, week, styrofoam container, Tomato base, list, animals, man, coleslaw, tandem, strata of bark, seed, color, single dish, time, skin, layer of armor, tongue, rack, tips, Spares, moisture, sense, years, vessel, crust, slab"
"2272",87,73,"fool of smoke, Sauce, rite, Ribs"
"2273",87,73,"cole slaw, smoky aroma of ribs cooking, collard greens, small place, large group, corn bread, door, best, Burgh, sides"
"2274",87,73,"Wilson, hot sauce, potato salad, mild sauce, dinner, remaining sauce, CM, picnic table, casual picnic lunch, flavor, right texture, spot, food, unpretentious BBQ, BBQ bliss, West Park commons, right level of spiciness, mix of hot, good quality, ongoing cold, visit, best sense, cash, large plate of ribs, heady odor of smoked meat, wall, iced tea, Mattress Factory, hole, nice kick, slices of white bread, local resident, case, weekend, afternoon, collard greens, counter, trouble, phrase, collards, mistake, establishment, Aviary, gentleman, items, price, sides, yesterday, time, face, chicken, bones, area"
"2275",87,73,"order of greens, best ribs, Pittsburgh"
"2276",87,73,"order of greens, best ribs, Pittsburgh"
"2277",87,73,"place, BBQ, amazing smell, macaroni salad, total lack of ambiance, afternoon, blocks, people, chicken, plate, hand"
"2278",87,73,"ribs, best bbq, Pittsburgh, greens, time, hot sauce, potato salad, hyping Wilsons, chicken, bone, service, ca"
"2279",87,73,"future, effort, BBQ places, food, unreliable availability, products, customer service, time, wo, cooking"
"2280",88,299,"neighborhood, Pittsburgh legend, Ohio Street, classic, wheat bread, chipped ham sandwich, Isaly, sentiment, signage, delight, bodega"
"2281",88,299,"dirty deli sandwich, provolone, deli sandwich craving, super dingy deli, grocery section, American cheese, vinegar, Italian meats, oil, ultra-Pittsburgh spot, bread, squishy white bun, location, North Hills, friend lives, chipped ham, Isaly, appropriate term, convenience store, lot of weird items, kind of sad, inside, kind of fun, mayo, hoagie, sense"
"2282",88,299,"chopped ham sandwich, place, remaining Isaly, chipped chopped ham, Klondike bars, naming rights, reviews, source, locations, sandwiches, attention"
"2283",89,415,"small slices of tomatoe, fake meat, fatty particles, menu items, gyro, stuff, pita, feta cheese, dressing, onions, patty"
"2284",89,415,"previous owner, Nick"
"2285",89,415,"legit New York Style pizza, Nick, dirt"
"2286",89,415,"wedding, tomato, blt hoagie, fried zucchini, popcorn shrimp, best blt, large portion, Plus reasonably, mom, lettuce, fries, sister, mayo, bacon, gyro, meat, def"
"2287",89,415,"price, fries, Pizza, ton of meat, gyros, life"
"2288",89,415,"Small gyro, big portions, Orders, prices"
"2289",89,415,"sausage pizza, standard pizza, toppings, pepperoni, Nick, wings, way"
"2290",89,415,"positive experience, Friendly local area, landmark, best places, years, gyros"
"2291",90,415,"wings, review of Wiseguys pizza, thing Pittsburgh, GREAT meal, lot of great gangster names, GREAT price, meat FRESH, fresh vegetables, crown of Pittsburgh, pizza joints, buck, Wise guys pizza, cheese steak hoagie, Luca Brazzi, sayings, pgh thing, Northside, star of Friday nights, specials everyday, statement, growing carnivores, dinner table, delivery area, rest, money, feet, trips, eatery, GODFATHER, food, fish, KINGPIN, good bang, bit of mystic, friend Goldilocks, dry, Don, Brimming w, action, menu, reviews, experience, jewel, timers, fries, belief, salads, stars, heck"
"2292",90,415,"wings, hoagies, delivery time"
"2293",90,415,"Wiseguys pizza, best pizza, lot of pizza, priced pizza, Olympics, basketball, times, Football, hockey, phone, person, Dar picks em, different parlors, friends, family, good job, special holidays, week, pies, gamble, woods, crust"
"2294",90,415,"best, street, months, order, pizza, quality"
"2295",90,415,"soggy wings, free delivery distance, walking distance, sandwiches, places, delivery times, rest, Happy Eating, veggies, pizza, South Philly girl, extra charge, steak sandwich, minutes, obnoxious amounts of toppings, city, good food, consistency, items, Brighton Heights, night, Wiseguys, miss, fence, palate, bread, pinch"
"2296",90,415,"hoagies, pizza, wont, french fries, alot, tomatoes, chance, business, sooo, itryed, act, old grease, spots, guys, luck"
"2297",90,415,"pizza, family, time, Don, shot, town, favorites, Wiseguys"
"2298",91,457,"best fish sandwiches, freakin, worker, Pittsburgh, lent season, Miller"
"2299",91,457,"pasta dishes soso, mom, Great Rainbow Trout, Huge Menu, pop place, meals"
"2300",91,457,"Millers Seafood, short blond curly haired hostess, closing time, grossest hostess, moths, glasses, quarter, phone ring, turn, run, worst taste, wife, manager, staff, dinner, place, bat, ughhhh, minutes, business, person, server"
"2301",91,457,"birthday lunch, year, dinner, times, food, weather, wife, minutes"
"2302",91,457,"Salmon, real potatoes, dining areas, Mashed potatoes, dining hall, place smells of smoke, smoking, review, boxed potatoes, bar, opening, great food, wall paper, wanna, mom, pop shop, shoes, Walking, seafood, floor, Pittsburgh, Tuna Steak, fair shot, restaurant, walls, tastes, kitchen, fish, ca, violation, Service, visit, Gross, remodel, season"
"2303",91,457,"hostess, good fish sandwich, mac n cheese, bar area, cleanest place, Google Offer, average portion, good food, large portion, Mom, closed door, happy tummies, previous reviews, problem, kind of reception, care, knife, fork, restrictions, offers, mouth, paperwork, fond memories, bad taste, Miller, dining room, issue, childhood, waitress, matter, numbers, attitude, price, smoke, end, job, patrons, charm"
"2304",91,457,"years old, carpet, sea food restaurant, extended period of time, fresh fish, seats, friends, meal, place, decor, grandma, biggest issue, dirt"
"2305",91,457,"breaded shrimp, shrimp scampi, puddle of grease, coleslaw, good food, lemon juice, battered fish, fried seafood platter, plate, bite, sour face, pros, home, pesto, seasoning, dollar meal, make, cheese, crab cake, oysters, us, daughter, oil, flavor, upside, Stauffer, pasta, sort, places, waitress, variations, visit"
"2306",91,457,"menu, place, bread, food, fine local blue collar restaurant, days of old, big tv, dining area, Holy Hell, years, little tyke, joint, nicest of folk, pierogi special, pierogies, favorite thing, grand scheme of life, devonshire, ladies, Miller, mess"
"2307",91,457,"People, wholeys, bread, George, little old babushka women, mancini, millers, nineties, ownership, great place, change, grease pile, fish, perogies, day, food, resume, craving, street"
"2308",91,457,"spectacular service, Cheryl, Fabulous food, mouth watering, double chocolate cheesecake, lobster tail, appetizer, broiled seafood dinner, salad dressings"
"2309",91,457,"grandparents, place, Brighton Heights, freezer burnt, weird texture, fried fish sandwich, overall experience, nearby park, outside, point of, wedding anniversary, little kid, Pittsburgh, Miller, inside, years, night"
"2310",92,415,"food, weird bitter flavor, Bomonti, usual delivery haunts, low prices, fuel surcharge, hoagies, Mandy, rotation"
"2311",92,415,"person, bad little local pizza spot overall, neighborhood pizza place, bad choice, wo, kind, Brighton Road, breadsticks, garlic bread, prices, Mandy, phone, bounds, miles, annoyance, sauce"
"2312",92,415,"solid pizza, hour, great price, chubbys, years, steve, xmas eve, time, doesnt"
"2313",92,415,"hour, new pizza, lg pizza, driver, accident, skinny, min"
"2314",92,415,"phone, time, patient, random place, price, ca, awesome deal, friendly, coupon, order, people"
"2315",92,415,"times, send time, days, hrs, different order, options, ca, best, Staff, pizza, hour, blocks"
"2316",92,415,"order, guy, amateur hour, cell phone game, little effort, worst customer service, couple blocks, wrong pizza, garbage toppings, thing, girlfriend, prices, man, solutions"
"2317",92,415,"buffalo chicken pizza, local pizza joint, pizzas, Brighton Heights, customer service, years, husband, experience, poor, hour, cheese"
"2318",92,415,"good pizza, good sauce, Onion, Mama Lenas, home of pizza joints, wo, Try Chubby, French fries, places charge, lots of cheese, Doughboys, hour, Mckees, delicious Garlic Wings, house, sides"
"2319",92,415,"wings, hour, new pizza, sauce, food, employees, blocks, mistake, unmelted cheese, way, response, customer, manager, heat, shame, week"
"2320",92,415,"customer service, plus, food, door, place"
"2321",93,420,"little shop, little hit, lot of Pittsburgh flavor, Potomac, street parking, meters, Best gryos, game, miss, delivery, issue"
"2322",93,420,"week, errands, Monday, sweetie, Knossos day, couple of Gyros, matter of fact, business, Dormont, door, girlfriend, food, service, somethng"
"2323",93,420,"flavor, staff, Mike, Tonys kind of girl, tzatziki sauce, original choice, gyro meat, fact, lot, meal, difference"
"2324",93,420,"house, night, huge ice cream sandwiches, broccoli bites, food, Knossos, pierogi"
"2325",93,420,"gyro meat, pierogie gyro, cone, perogie, dishes"
"2326",93,420,"buffalo chicken gyro, stuffed cabbage, halushki, potato pierogies, tiny greek diner, choices, menu, outside, total bill, ice cream, dirt cheap, traditional gyro, twist, fixin, place, meal"
"2327",93,420,"dinner, quick bite, Hummus, place"
"2328",93,420,"gyros, fries, Delivery, wont"
"2329",93,420,"reason, place, buffalo chicken gyro, daughters opinion, Tony, preferred Mike, quick dinner, appointment, wife, servive, stars"
"2330",93,420,"normal gyro, buffalo chicken gyro, diner-esque, girlfriend, people, tzatziki, onions, meat, inside, point, thing"
"2331",93,420,"spindly piece of meat left, Stay, Gross, Extremely dry, worst Gyro, supermarkets, woman, place"
"2332",93,420,"departure, visit, Stephanie, Buffalo chicken dip, couple gyros, craving, dining experience, Knossos tonight, past week, menu, time, swing, Pittsburgh, fianc"
"2333",94,111,"place, cheap happy hour, delicious popcorn, happy hour pints, typical Pittsburgh bar, old-fashion popcorn machine, purpose, way, area, connoisseur of Reubens, additional seating, beer, afternoon, cents, beechview, time, restaurant, exterior, work, glance, point"
"2334",94,111,"unpretentious people, younger people, solid list of macros available, Buckets, popular option, lot of Yinzers, conversations, bar, average age, fresh popcorn, hipsters, cheap beer, bottles of beer, micros, Huddle, area, meal, Boom"
"2335",94,111,"chips, small portions of non-edible food, West Coast, bomb-ass fish, Yelp, thing, visitors, wedding party, mile radius, hotel, area, drinks, establishment, town"
"2336",94,111,"boxes of food, good wings, wing nights, GREAT menu, awesome dive bar, good waitress, street, week, favorite, seafood chowder, daily specials, husband, Huddle, soup, tip, place"
"2337",94,111,"yinzers, weird accents, awesome blue collar things, California-girl dreams, classic neighborhood bar, husband, Pittsburgh native, hockey, bux, drink beer, huge plate, cheese fries, PBR, Hipsters, Huddle, place, popcorn, food"
"2338",94,111,"chick wings, cardboard disposable bowls, double cooked wings, corners, closed kitchen doors, unsanitary IMO, Disgusting, things, wing bones, bottled beer, complimentary popcorn, place, reusing"
"2339",94,111,"people, little food, amazing new food items, menus, non-smoking bar, local bar, different types of food, new businesses, beers, teeny tiny wing night wings, wee tiny wings, bad service, establishment, mother, ATM, places, size wings, popcorn machine, handful of tables suitable, undoubtably, bartender, crisp, buffalo, stores, sports game, coffee drinks, cold goth baby heart sad, site, thats, hangry, town, public I, woman, orders, chill environment, giant monster mutant chickens, freaking-believeable, sweet lovely readers, true gauge, neighborhood, stellar review, sport-ball type, wonderful city, laundromats, employee, area, friends, prices, glass, handsome-boyfriend, patrons, weekly wing nights, amazing parts, small bars, great group of locals, great tips, quick transactions, pre-season football, options, sort of disappointing, temper, place smell, search, local hang, work-day, Avenue, try, yinzers, serious case, times, annoyance, cash, Huddle, line, weekend, Tonight, owner, door, presence, hellos, issue, Beechview, center, hour, Ludacris, customers, warmth, course"
"2340",94,111,"steak, recent stop hereMy friend, Good food, Reasonable pricing, rings, Wings"
"2341",94,111,"Great experience, Huddle tonight, Philly Cheese steak, bartender, time, customers, Homemade soups, complaint"
"2342",94,111,"servers, drinks, GREAT steak, underrated place, lighting, bit, food, Alcohol, waitress, bars, life, quality"
"2343",95,486,"sushi restaurants, improved menu, extensive menu, separate vegetarian menu, vegetable sushi platter, wide-ranging menu, large number of vegetarian options, banks, teriyaki dishes, coffee shop, Beverly Road, cucumber, tempuras, smoked eel, complex southside roll, large portion, shrimp, spinach, basic kappa rolls, fish flakes, dark inside, cave, feeling of, long list of appetizers, mushrooms, different rolls, Lebanon, strip of shops, florist, egg, Chinese offerings, knowledge, pizza places, rating, caviar, main focus, Tokyo, atmosphere, time, costs, delivery"
"2344",95,486,"avocado rolls, vegetables tempura, menu, lunch, ton of food, wasabi, spice, flavor, steamed rice, salad, soup, pickles"
"2345",95,486,"prepaired, sushi, variety, stick"
"2346",95,486,"Miso soup, Sushi selection"
"2347",95,486,"decor, sushi, fan, wo, place"
"2348",95,486,"dinner, good sushi place, spicy Edamame, memorial day, problem, large party, ppls lists, rolls, area, BF, Staff"
"2349",95,486,"ecstatic, Shrimp Fantasy, delivery, time, sushi, average, difference, restaurant, special, book"
"2350",95,486,"pieces of sushi, good sushi, sushi lunch special included salad, higher quality sushi, miso soup, minutes, salmon roll, way of ambiance, terms of taste, Little Tokyo, Washington, Mt Lebanon, average, good deal, green tea, minute drive, money, past week, restaurant, freshness, tables"
"2351",95,486,"tuna rolls, California rolls, visit, CA rolls, spicy tuna, response, spicy sauce, brown, daughter, avocado, table tent, fish, Pop shop, adventurous sushi order-er, Saturday night, mayonnaise-y, edamame, Appetizer, wall, staff, attention, local Mom, things, desserts, plate uneaten, sushi restaurant, indication, pun, yea, lunch, pits, batch, green, banana, tables, parts, way"
"2352",95,486,"sushi places, sushi fan, pages of sushi options available, huge fan of Sushi, Japanese food, large salad, pork dishes, sizes, home, order of softshell crab rolls, enormous orders, today, couple months, personal routine order, little limiting options-wise, cravings, chicken, pork katsudon, people, Pittsburgh, small pack, Giant Eagle, reasonable lunch deals, things, friend, book, money, worth, various styles, family member of, delicious beef, word, check, walking distance, Speaking, shot, problem, way, radical concept, big deal, temptation, reeeally hungry, course, time, peace, combos, soup, fish, menu, restaurant, opinion, date, couples, price, truth, mind, bite"
"2353",95,486,"tofu salad appetizer, service, Food, neighborhood place"
"2354",95,486,"entire place, Delicious sushi, Friendly staff"
"2355",95,486,"wife, quality, sushi, tempura, lunch, Service"
"2356",95,486,"spicy tuna roll, flower roll, delivery sushi, faith, yellowtail fish jowl, sashimi appetizer, new number, longest time, fried rice, places, hubby, takosu, point, favorites, asparagus, order"
"2357",95,486,"fresh salmon roll, spicy salmon tempura roll, favorite sushi restaurant, fan of sushi, vegetable tempura rolls, Shadyside Roll, favorite makisushi, vegetable spring rolls, asparagus, zucchini, Cold sesame noodles, wasabi mustard combination, choice of yam, food, avocado, dipping sauce, broccoli, great choices, outer shell, Pittsburgh, cream cheese, couple times"
"2358",95,486,"Katana, door, street, Bados, IO cafe, WAY, rolls, sushi, mile, neighborhood, choice, place"
"2359",96,211,"s chicken, Green door, Moo Shu Pork, Mein, Shrimp, sweet sauce, High Step, outer crust, place, General Ts0, kids, buddies, things"
"2360",96,211,"marinated shoe, garlic, arev, potstickers, skewer, Shrimp, hell, Beef, dumplings, Yuk"
"2361",96,211,"chicken, Greentree, month living, Scott, massive dumplings, fast Chinese places, area, price, egg rolls, stands, rest, Pittsburgh, Mt Lebanon, thought"
"2362",96,211,"Kung Pao chicken, food quality, Kung Pao sauce, notable absence of spice, notable ding, shrimp, spicy dishes, bit of spice flavor, similar stores, line, soup, portions, Ordered General Tso, menu, egg rolls, chilis, type, spicing, Price, dishses"
"2363",96,211,"sour soup, vegetable egg foo young, bean curd, mixed vegetable, accompanying sauce, brown sauce, beef gravy, veggies, generous eggy vegetable pancakes, quick peanut sauce, lot of excess grease, Red Tea, broth, great things, nice consistency, home, fresh mushrooms, palatable texture, food, delivery times, mood, crunch, opportunity, frier"
"2364",96,211,"mein, fried rice, dumplings, delivery driver, wonton soup, lunch special, price, chicken, lot of reviews, noodle, bite"
"2365",96,211,"fried noodles, fortune cookie man, won ton soup, white rice, ca, Chinese food, green onions, duck sauce, mood"
"2366",96,211,"good Chinese restaurant, Pittsburgh, Horrible food, dog"
"2367",97,227,"pancakes, kids, canonical breakfast spots, feta omelet, home fries, kind of worn, family, Tom, weekend, strip, place, prices, spinach, mediocre ingredients, food"
"2368",97,227,"Diner fan, days, diner look of retro booths, Classic diner fare, miss breakfast item, better pick, Overall Tom, Greek type specialties, consistency, food, major thing, pb, street, Home fries, counter area, omeletes, gyro, years, wo, selections, service"
"2369",97,227,"Great food, Great prices, new Pittsburgh favorite of, friendly staff, service, plate"
"2370",97,227,"effort, ca, entire meal, South Hills staple, boring grilled cheese, good menu item, awesome Greek lady, Tom, hours, wait staff, miss, greasy spoon standards, attention, convenience, food, day, check, times"
"2371",97,227,"diner, bacon cheddar fries, eating Tom, Alex Mack kind, gonna, morning, pancake breakfast, chemical waste, gyro platter, way"
"2372",97,227,"sausage, breakfast burrito, bit hole, experience, best burrito, burrito breakdownThe food, wait staff, chorizo, good deal, little salt, breakfast potatoes, booths, diner style, onions, super filling, service, decor, monster, mornings, wall, Tom, peppers, value, salsa, ketchup, stars"
"2373",97,227,"Good food, time, hours, Gyros, specialty, diner, decor"
"2374",97,227,"bad experience, number of amazing diners, hangover food, times, bathroom, Seattle, Tom"
"2375",97,227,"scratch"
"2376",97,227,"experience, diner food, Tom, place look run, buildings, ketchup, fast food chains, bit unwelcoming, chain stores, retro place, slow Saturday night, seats, mean French onion soup, cheap eats, quick bite, additional drink, guys, Pittsburgh, rest, tables, street, busy day, park, problem, biggest offense, final opinion, charming exterior, maintenance, windows, places, things, service, waitress, trips, time, servers, meals"
"2377",97,227,"diner, trip, breakfast items, earth, town, friends, wait staff, pancakes, kinda of self explanatory, typical dinner fare, sandwichs CHICKEN TENDERS, Dormont, lol, place, arrival, Tom, opinion, hair, way"
"2378",97,227,"crisp tortilla, crisp griddled tortilla, nice crisp edges, gyro meat, nice texture, gyro breakfast burrito, place, gyro sauce, restaurant, old school diner shtick, donairs, eggs, onions, mushrooms, sake, vinyl booths, slices of fried potatoes, normal hashbrown, girlfriend, short walk, hotel, friendly Greek lady, visiting Pittsburgh, Dor-Stop, good flavour, tomatoes, pre-tourism breakfasts, soft pita, late breakfast, plentiful options, home fry, aka tzatziki, white motif, gravitating, Halifax, hands, moisture spectrum, commuter crowd, pieces, heart, owners, dish, best"
"2379",97,227,"food, hours, things, Waitress, order"
"2380",97,227,"bacon, diner vibe, waitress, duty, furniture, toasted bread, morning, stellar place, red checkered pattern, bright white, long time, tomato, portion of fries, loaded fries, bar stools, lettuce, mesh of old, meal, Pittsburgh region, thing, head, menu, crisp, little mayo, shiny chrome, cheese sauce, man, different vibe, times, wee hours, greasy spoon, spot, South, tiny road, kind, right thickness, day, booth, colors, decor, business, counter, prices, Looking, fact, bustle, Walking, visit, food, BLTs, alcohol"
"2381",97,227,"care, diner, Saturday night, soup, minutes, staff, decades of making Tom, Dormont, tables, place, labor, customers, sandwiches, drinks, servers, Does, Hire, shame, time"
"2382",97,227,"cheesesteak, Classic diner, Great food, Great breakfast food, hours, way, place, omelet, thrills"
"2383",97,227,"diner food, old fashioned diner experience, cinnamon french toast, bacon, big plate of home fries, beware, husband, breakfast burrito, Service, friendly, seats, prices, sort of thing, star meal, booths, morning, choice, sausage, interior, ca, Tom, states"
"2384",97,227,"homefries, cinnamon french toast, toasted italian bread - hearty, nice cinnamon honey glaze, Hobo omelets, packed Dor-Stop restaurant, addition, maple syrup, diner, Dormont -, breakfast sandwich, friend, service, food, Sunday"
"2385",97,227,"diner breakfast, gourmet breakfast, diner food, wrong place, Toms, box, frills"
"2386",97,227,"peppers, diner food, meat, cheese, building, toast options, small free parking lot, unique selections, book, day, help, tomatoes, potatoes, customers, kitchen, omelette, way"
"2387",97,227,"overpriced food, corporate food chain, cinnamon french toast special, Tom, taste of real excellence, mom n, shop, service, Memorial weekend, friends, place, gyro sandwich, diner, shiny billboards, goodness"
"2388",97,227,"Breakfast food, service, ca, prices"
"2389",97,227,"breakfast, Saturday, great food, decor, lot, thing, Service"
"2390",97,227,"good food, establishment, people, bath"
"2391",97,227,"grilled cheese specialist, smoking, food establishment, visit, highlights, power outage, Bathrooms, prison, time, diners, Tom'a, club sandwich, chalkboard, basement, bar, eyes, Hole, ceiling, Initial state of confusion, waitresses, shift, mile radius, components, Going, fact, blank, ca, ladder, box, lady, conclusion"
"2392",97,227,"bacon, grilled onions, grilled chicken sandwich, Chicken Hickory, Toms Diner yesterday, cheese, mall food, home fries, toast, nice things, wait time, little BBQ sauce, greek omelet, tables, orders, Bobby, whaa, servers, trip, beer"
"2393",97,227,"cheap diner food, tries, Dessert, biggest perk, Breakfast, beer, Service, Tom, ca, meal, Sandwiches, Dormont"
"2394",97,227,"Worst diner breakfast food, nose, fruit flies, potatoes, service, omelet, Coffee, years, cook"
"2395",97,227,"great place, gyros, Smh"
"2396",98,415,"Pittsburgh pizza sauce, cheap delivery pizza, cold cheese, New York pizza, unique qualities of Pittsburgh pizza, blend of provolone, straight provolone, perfect Beto, delivery service, best pizzerias, previous reviews, family, red wine, Pgh, mozzarella, minutes, oregano, mom, people, crust, tradition, squares, way, God, claim, time, parbakes, years, box, lovers, house"
"2397",98,415,"curly fries, hoagies, point of view, slice, cheese, toppings, favorite, city, way, time"
"2398",98,415,"pizza, friend, number tags, total damnation, review, straw wrappers, napkins, holidays, Beto, clean tables, ladies room, bathroom, shambles, floor, bit, stars, town, kids, establishment"
"2399",98,415,"pizza joints, Beto, Fiori, real pizza, fan of square pizza, bag of shredded cheese, slice, ca, fianc, pittsburgher, Vesuvio, favourite, place"
"2400",98,415,"pizza snob, semi-melt addition, unique experience, comparing apples, oranges, review, Beto, oven, sauce decent, mozzerella, Chicago, Anywhoo, shot"
"2401",98,415,"great Sauce, great Pittsburgh area thing, Square Pizza, alot of people, toppings, Pepperoni, Beto, Cheese, Osso, Washington"
"2402",98,415,"Toppings, extra cheese, mushrooms, sause, straight cheese, favorite pizza, fan of cold pep, sauce, lot, time, town, experience, nice chunks of tomatos, old school, planet, crust, factory, MONEY"
"2403",98,415,"slice of cheese pizza, good quantity of cheese, shredded iceberg lettuce, grilled chicken salad, toppings, reviews, dining guides, later category, place, bland tomatoes, big surprise, fries, crust, cooking, digging"
"2404",98,415,"blue-collar pizza, pizza tour of Pittsburgh, high-end pizza, toppings, sauce, place, magic word, fact, italian sub, guy, lunch, cuts pepperoni, love, chunks of tomato, Great crust, cheese included, Beto, oven, dive"
"2405",98,415,"place, cuts, cheese, thinner crust, way, building, crust guy, style pizza, rectangular shape, late night hours, parking lot, Pittsburgher, raised Pittsburghian, decade, somewhat upscale vibe, antithesis, Tangy sauce, crunch, fond memories, car, unique thing, slices, Beto, oven, alot, underside, taste, midnight, friend, kid"
"2406",98,415,"oven, gooey cheese, nice Beto pizza chef, cool cheese, childhood memories, best cold breakfast pizza, quarter pound of cheese, unique pizza, Banksville road, heavy hand, simple sauce, car, hot crust, fat mozzarella, tomatoes, old dad, way, slices, bread, bite, locals"
"2407",98,415,"garlic wings, pizza, cuts, night"
"2408",98,415,"bread, meat, sandwich, stress, hot sausage hoagie, cold shredded cheese, pie, sauce, American bastardized version, pizza shops, nice tangy flavor, busy crowded restaurant, dining room, clear night sky, claustrophobic nightmare, booths, soda fountain, tables, tomato soup, date, darn thing, place, good size, Italian hoagie, ways, dough, Hungry patrons, reason, oven, smile, oil, dressing, staff, customers"
"2409",98,415,"pizza slices, Oregon pizza, slice of pizza, simple extra cheese pizza, favorite pizza place, Pittsburgh, cold cheese, minimal melted cheese, Beto, sauce, plane ride, week, night, red eye flight, hot crust, fresh cold mozzarella, day, picture messages, course"
"2410",98,415,"pepparoni, toppings, waste money, cheese, crust, pizza, mushrooms"
"2411",98,415,"Pizza time, extra cheese, idea of cheese, creamy cool cheese, slices, warm crunchy crust, abnormal pizza, Beto, large drink, crust pies, face, neighborhood delivery pizza, George, veggie burgers, Dormont, lesbian friend of Joe D lives, place, time continuem, small drink, choice, theatre, meal, space, disruption, new years eve, high school years, texture, massive mass of diary goodness, trooper, Note, total stupidity, visible evidence, best pie, Burgh, night, free refills, Harry Potter, wonderful smell, lack nuance, planets, episode of Seinfeld, look, shock, pepperoni, term, America, black olives, man, nose, lead, experience, thing, scene"
"2412",98,415,"favorite pizza, kind of pizza, pizza craving, folks, toppings, location, people, wait, taste, novelty, crust, Cheese"
"2413",98,415,"chunks of tomato, crust, style of pizza, sauce, Beto, Having, cheese"
"2414",98,415,"Blah blah blah, months, good slice, bad slice, black olives, cold cheese, high cheese, cold toppings, bag of mozzarella, portion size, time, pizzas list, cycle, area, Beto, yinzer childhoods, stars, years, week, box, thing, oven"
"2415",98,415,"Italian Hoagie, best hoagie, good pizza costs, pizza i, lettuce pickles mayo, jokes, hot cold sensation, betosWhen, Pittsburgh, truely, thats, betosA, day, love, alot, Yummmm, slices, people, sauce, abosultely, cheese"
"2416",98,415,"years, Beto, available table, pizza place, total snot, typical Friday night, member, cool kids club, onion rings, Cold cheese, people, mad dash, bad apple, boyfriend, mood, peak times, bunch of, case, nonsense, trip, minutes, slices, tude, food"
"2417",98,415,"cold cheese, cold toppings, pizza fixings, cold shredded cheese, big square tomato-sauce pizza, lot of people, style of serving pizza, secret ingredient, punch line, Ramblin, Boy, Beto, power, reason, region, kitchen, hoagies"
"2418",98,415,"canned tomatoes, INTENSE slow burn, style of pizza, hottest wings, low grade cheese, thick crust, sauce, burners"
"2419",98,415,"worth, try, pizza, crust, sauce"
"2420",98,415,"commandments of pizza, delicious pizza, methods of pizza production, traditional pie of pizza, Beto, cheese uncooked, uncooked cheese, hot crust, square slice, toppings, Dormont, car, drive, pieces"
"2421",98,415,"unique twist, place, Pizza Hut, pizza crust, Canned green peppers, loads of uncooked mozzarella, good reviews, average BMI, wonder, food, cheese, yinzers"
"2422",98,415,"huge several inch thick mound of uncooked mozzarella cheese, canned green bell peppers, slices of pizza, doubt, life, toppings, answer, place"
"2423",98,415,"Pizza, Beto, money, Pepperoni, California, wheat grass, folks, week, melted cheese, Pittsburgh Icon, pretentious types, health food, worth, life, Salad, pizzeria"
"2424",98,415,"bleu cheese, crust, prices, traditional order of things, fan of Betos, sauce, Ranch dressing, slices, pizza, fact, trip"
"2425",98,415,"cheese, crust, pizza, times, price, slice"
"2426",98,415,"traditional pizza, point, cold slice, best pizza, pizza crust, sell pizza, medium pizza, hot slice, cold topping, COLD cheese, hot version, slices, new places, culture, food aswell, Sunday, night, Pittsburgh, kinda, choice, world, sauce, Everythings, sub, way, wife, atleast, Beto, instinct"
"2427",98,415,"pizza sauce, Kiddyland Pizza, slice of pizza, favorite pizza combination, raw onion, half cooked Pizza, Beto, word, main man, raw cheese, fork pie, raw toppings, rings, crunhcy, Dormont park, feel of Della Sala, avail, illusion, canned mushrooms, ahhh, great change of pace, moistness, shock, knife, Nick Rockwell, Kennywood, Verona, Anthony Pecora, crust, biscuit, time, jedi, thing, imprecision, Onions, delight, lot, sense"
"2428",98,415,"worst food, pizza"
"2429",98,415,"place, Different styles, different tastes, number, sweet, cheese ai, great pizza, Dormont area, pepperoni ai, table, chewy wonderful foundation, holy cheese, deep breaths, drink cups, Banksville, sauce, ya, toppings, best way, crust, seat, people, counter, hell, man, blend, favor"
"2430",98,415,"Cold cheese, cold pepperoni, guy, sandwiches, coleslaw, Pittsburgh, extra cheese, fries, awesome pizza, line"
"2431",98,415,"cheese, chunky tomato based, peperoni, way, square slice, pizza, time, Pittsburgh, stars, reviews, sauce, best, bit, toppings, place, period, oven, mouth, shot"
